pv efficiency (%),constant v (t/f),average v (kph),actual travel time (hr),arrival target (days),arrival,SoC at arrival (%),SoC<10% (times in 5m units),total E input (kWh),average E input (W),-,-
21.00,false,-182246330.35,65.5,5,TAKES MORE THAN 6 DAYS,10.00,67,644.90,307.10,-,-

time,speed (kph),SoC (%),solar input (W/m^2),final solar input (W),final solar input (Wh),regen input (W),total state output (Wh),output (W),air (W),roll (W),acc (W)
Day1 13:0~5,120,53,866.4504912392456,857.7859863268532,71.45357266102687,0.0,315.90789244419994,3792.4116739999995,3311.9999999999995,430.411674,0.0
Day1 13:5~10,120,48,863.8383810473823,855.1999972369085,71.23815976983448,0.0,315.90789244419994,3792.4116739999995,3311.9999999999995,430.411674,0.0
Day1 13:10~15,120,43,858.0166691878908,849.4365024960118,70.75806065791778,0.0,315.90789244419994,3792.4116739999995,3311.9999999999995,430.411674,0.0
Day1 13:15~20,120,38,854.7955502726242,846.2475947698978,70.49242464433249,0.0,315.90789244419994,3792.4116739999995,3311.9999999999995,430.411674,0.0
Day1 13:20~25,120,33,851.3940293377914,842.8800890444136,70.21191141739965,0.0,315.90789244419994,3792.4116739999995,3311.9999999999995,430.411674,0.0
Day1 13:25~30,120,29,846.9402636642667,838.470861027624,69.84462272360108,0.0,315.90789244419994,3792.4116739999995,3311.9999999999995,430.411674,0.0
Day1 13:30~35,120,32,841.4358566995079,1936.7360947636448,161.33011669381162,4956.0,0.0,0.0,3202.5199999999995,417.368896,9.159759437108177
Day1 13:35~40,118,27,833.2477632999569,824.9152856669573,68.71544329605754,0.0,305.70174503679993,3669.8888959999995,3202.5199999999995,417.368896,0.0
Day1 13:40~45,118,29,891.3648284930773,970.3848708043851,80.83305973800528,0.0,0.0,0.0,0.0,0.0,293.11230198746165
Day1 13:45~50,0,30,889.8532113454779,880.9546792320232,73.38352478002753,0.0,0.0,0.0,0.0,0.0,0.0
Day1 13:50~55,0,32,887.2385594022493,878.3661738082267,73.16790227822528,0.0,0.0,0.0,0.0,0.0,0.0
Day1 13:55~60,0,33,884.8536410146559,876.0051046045094,72.97122521355563,0.0,0.0,0.0,0.0,0.0,0.0
Day1 14:0~5,0,34,882.4674240808085,873.6427498400004,72.77444106167204,0.0,0.0,0.0,0.0,0.0,0.0
Day1 14:5~10,0,36,880.0799080870956,871.2791090062248,72.57754978021852,0.0,0.0,0.0,0.0,0.0,0.0
Day1 14:10~15,0,36,796.4492026328214,788.4847106064932,65.68077639352089,0.0,42.9580463166,515.7028369339736,265.88,117.385002,82.43783493397359
Day1 14:15~20,34,37,785.0767987121538,777.2260307250324,64.7429283593952,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:20~25,34,37,769.985273702086,762.2854209650652,63.49837556638993,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:25~30,34,38,759.6619331181709,752.0653137869891,62.64704063845619,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:30~35,34,38,755.6360892186697,748.079728326483,62.31504136959603,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:35~40,34,39,741.053265957709,733.6427332981318,61.11243968373438,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:40~45,34,39,730.8720202254466,723.5633000231921,60.2728228919319,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:45~50,34,40,719.0036712634957,711.8136345508607,59.29407575808669,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:50~55,34,40,707.2415569976797,700.1691414277029,58.324089480927654,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 14:55~60,34,41,687.9754778303576,681.095723052054,56.7352737302361,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:0~5,34,41,675.6681259656203,668.9114447059641,55.72032334400681,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:5~10,34,41,663.1842465892547,656.5524041233622,54.69081526347607,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:10~15,34,42,649.3969353269736,642.9029659737038,53.55381706560952,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:15~20,34,42,635.8328285246805,629.4745002394337,52.43522586994483,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:20~25,34,42,613.404089465387,607.2700485707331,50.58559504594207,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:25~30,34,43,599.1649218148382,593.1732725966898,49.41133360730426,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:30~35,34,43,584.1686031100617,578.3269170789611,48.17463219267746,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:35~40,34,43,569.4206398360976,563.7264334377367,46.95841190536346,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:40~45,34,43,553.3839888631113,547.8501489744802,45.635917409574205,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:45~50,34,43,530.0951943812345,524.7942424374221,43.71536039503726,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:50~55,34,44,513.6126840259546,508.47655718569507,42.3560972135684,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 15:55~60,34,44,494.07770850744157,489.1369314223671,40.74510638748318,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:0~5,34,44,467.6606757977417,462.9840690397642,38.56657295101236,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:5~10,34,44,450.7670840598043,446.25941321920624,37.17340912115988,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:10~15,34,44,436.8413889622719,432.4729750726492,36.02499882355168,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:15~20,34,44,424.9221155194127,420.67289436421856,35.04205210053941,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:20~25,34,44,408.1814198826616,404.09960568383497,33.66149715346345,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:25~30,34,44,391.8149423160858,387.89679289292496,32.31180284798065,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:30~35,34,44,375.484226753044,371.7293844855136,30.965057727643284,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:35~40,34,43,351.07762082058423,347.56684461237836,28.952318156211117,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:40~45,34,43,335.2306346747059,331.87832832795885,27.645464749718972,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:45~50,34,43,309.5605078736792,306.4649027949424,25.528526402818702,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:50~55,34,43,274.6444754644487,271.89803070980423,22.649105958126693,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 16:55~60,34,42,248.9219804573625,246.43276065278886,20.527848962377313,0.0,36.0909746666,433.265002,265.88,117.385002,0.0
Day1 17:0~5,34,43,399.46210840788115,420.1988378039945,35.00256318907274,0.0,0.0,0.0,0.0,0.0,82.43783493397359
TAKES MORE THAN 6 DAYS,0,44,356.50874767551903,352.94366019876384,29.400206894557027,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,44,232.26575840541264,229.9431008213585,19.154260298419164,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,44,194.32478556425002,192.38153770860754,16.025382091127007,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,45,288.61419405125093,285.7280521107384,23.80114674082451,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,45,299.0612112185324,296.07059910634706,24.66268090555871,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,183.23981727840712,181.40741910562303,15.111238011498399,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,108.90668385414763,107.81761701560616,8.981207497399993,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,95.05257887915451,94.10205309036296,7.838701022427235,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,84.6832066377922,83.83637457141427,6.9835700017988085,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,80.34177041004908,79.53835270594858,6.625544780405517,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,70.83898036154865,70.13059055793316,5.841878193475832,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,52.68360853075223,52.15677244544471,4.3446591447055445,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,37.13762568561223,36.766249428756105,3.0626285774153836,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,27.63012739395243,27.353826120012908,2.278573715797075,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,18.127563441128085,17.946287806716803,1.4949257742995097,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,10.35860768064462,10.255021603838175,0.85424329959972,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,5.17795914349133,5.126179552056417,0.42701075668629956,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,1.7255382652608258,1.7082828826082177,0.14229996412126453,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
