air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
33.2,94.8,782.2,495.8,59,89,10.23 06:50,10.23 16:20
33.2,93.2,771.6,475.8,60,89.2,10.23 06:55,10.23 16:25
33.2,91.6,760,455,61,90,10.23 07:00,10.23 16:30
33.2,89.8,748.2,434.4,62.8,90.2,10.23 07:05,10.23 16:35
33.2,87.8,736.2,413.8,64,91,10.23 07:10,10.23 16:40
33.2,85.6,723,393,65,91.2,10.23 07:15,10.23 16:45
33.2,83.4,709.2,372.2,66,92,10.23 07:20,10.23 16:50
33.2,85.8,676.2,348.4,67,92.2,10.23 07:25,10.23 16:55
33,85,652.6,326.2,68,93,10.23 07:30,10.23 17:00
32.8,85.6,620.8,303.6,69,93.2,10.23 07:35,10.23 17:05
32.8,85.2,588.2,281.2,70.8,94,10.23 07:40,10.23 17:10
32.8,81,574.4,261.2,72,94.2,10.23 07:45,10.23 17:15
32.4,75.8,566.4,243,73,95,10.23 07:50,10.23 17:20
32.4,72.2,546.4,223,74,95,10.23 07:55,10.23 17:25
32.4,67.6,532,204,75,96,10.23 08:00,10.23 17:30
32.2,63,515,185.4,76,96,10.23 08:05,10.23 17:35
32.2,58.8,493.6,166.4,77,97,10.23 08:10,10.23 17:40
32.2,54.8,466,147.6,78.8,97,10.23 08:15,10.23 17:45
32.2,51.6,427.4,128.4,80,97.2,10.23 08:20,10.23 17:50
32.2,46.6,404.8,111.4,81,98,10.23 08:25,10.23 17:55
31.8,41.6,375,94.4,82,98.2,10.23 08:30,10.23 18:00
31.6,35.6,350.2,78,83,99,10.23 08:35,10.23 18:05
31.6,30.2,307,61,84,99.2,10.23 08:40,10.23 18:10
31.4,26,216.4,44.6,85,100,10.23 08:45,10.23 18:15
31.4,20.6,95,28.8,86,100.2,10.23 08:50,10.23 18:20
31.4,13,44.6,17.2,87.8,101,10.23 08:55,10.23 18:25
31.2,7.4,12.2,8.4,89,101.2,10.23 09:00,10.23 18:30
30.6,1,0.6,1,90,102,10.23 09:05,10.23 18:35
30.6,0,0,0,91,102.2,10.23 09:10,10.23 18:40
30.6,0,0,0,92,103,10.23 09:15,10.23 18:45
30,0,0,0,93,103.2,10.23 09:20,10.23 18:50
29.8,0,0,0,94,104,10.23 09:25,10.23 18:55
29.6,0,0,0,95,104.2,10.23 09:30,10.23 19:00
29.4,0,0,0,96.8,105,10.23 09:35,10.23 19:05
29.2,0,0,0,98,106,10.23 09:40,10.23 19:10
28.8,0,0,0,99,106,10.23 09:45,10.23 19:15
28.6,0,0,0,100,107,10.23 09:50,10.23 19:20
28.4,0,0,0,101,107.2,10.23 09:55,10.23 19:25
28.2,0,0,0,102,108,10.23 10:00,10.23 19:30
28.2,0,0,0,103,108.2,10.23 10:05,10.23 19:35
28,0,0,0,104,109,10.23 10:10,10.23 19:40
27.8,0,0,0,105,110,10.23 10:15,10.23 19:45
27.8,0,0,0,106,110,10.23 10:20,10.23 19:50
27.6,0,0,0,107,111,10.23 10:25,10.23 19:55
27.6,0,0,0,108,111.2,10.23 10:30,10.23 20:00
27.6,0,0,0,109.8,112,10.23 10:35,10.23 20:05
27.4,0,0,0,110.8,113,10.23 10:40,10.23 20:10
27.4,0,0,0,111.8,113.2,10.23 10:45,10.23 20:15
27.2,0,0,0,113,114,10.23 10:50,10.23 20:20
27.2,0,0,0,114,115,10.23 10:55,10.23 20:25
27,0,0,0,115,116,10.23 11:00,10.23 20:30
27,0,0,0,116,116.2,10.23 11:05,10.23 20:35
27,0,0,0,117,117,10.23 11:10,10.23 20:40
26.8,0,0,0,118,118,10.23 11:15,10.23 20:45
26.4,0,0,0,119,119,10.23 11:20,10.23 20:50
26.4,0,0,0,120,119.2,10.23 11:25,10.23 20:55
26.2,0,0,0,121,120.2,10.23 11:30,10.23 21:00
26.2,0,0,0,122,121,10.23 11:35,10.23 21:05
26.2,0,0,0,123,122,10.23 11:40,10.23 21:10
26,0,0,0,124,123,10.23 11:45,10.23 21:15
25.8,0,0,0,125,124,10.23 11:50,10.23 21:20
25.8,0,0,0,125.8,125,10.23 11:55,10.23 21:25
25.6,0,0,0,126.8,126,10.23 12:00,10.23 21:30
25.6,0,0,0,127.8,127,10.23 12:05,10.23 21:35
25.4,0,0,0,128,128,10.23 12:10,10.23 21:40
25.2,0,0,0,129,129,10.23 12:15,10.23 21:45
25,0,0,0,130,130,10.23 12:20,10.23 21:50
25,0,0,0,131,131.2,10.23 12:25,10.23 21:55
24.8,0,0,0,132,132.2,10.23 12:30,10.23 22:00
24.6,0,0,0,133,134,10.23 12:35,10.23 22:05
24.6,0,0,0,133.8,135,10.23 12:40,10.23 22:10
24.6,0,0,0,134,136,10.23 12:45,10.23 22:15
24.2,0,0,0,135,137.2,10.23 12:50,10.23 22:20
24.2,0,0,0,136,139,10.23 12:55,10.23 22:25
23.8,0,0,0,136.8,140.2,10.23 13:00,10.23 22:30
23.8,0,0,0,137,142,10.23 13:05,10.23 22:35
23.8,0,0,0,138,143.2,10.23 13:10,10.23 22:40
23.6,0,0,0,138.8,145,10.23 13:15,10.23 22:45
23.4,0,0,0,139,146.2,10.23 13:20,10.23 22:50
23.2,0,0,0,140,148,10.23 13:25,10.23 22:55
23.2,0,0,0,140.8,150,10.23 13:30,10.23 23:00
23.2,0,0,0,141,151.2,10.23 13:35,10.23 23:05
23.2,0,0,0,141.8,153,10.23 13:40,10.23 23:10
23,0,0,0,142,155,10.23 13:45,10.23 23:15
22.8,0,0,0,142.8,157,10.23 13:50,10.23 23:20
22.8,0,0,0,143,159,10.23 13:55,10.23 23:25
22.6,0,0,0,143.8,161,10.23 14:00,10.23 23:30
22.6,0,0,0,144,163,10.23 14:05,10.23 23:35
22.6,0,0,0,144,165,10.23 14:10,10.23 23:40
22.6,0,0,0,144,167,10.23 14:15,10.23 23:45
22.6,0,0,0,144.8,169,10.23 14:20,10.23 23:50
22.4,0,0,0,145,171,10.23 14:25,10.23 23:55
22.2,0,0,0,145,173,10.23 14:30,10.24 0:00
22,0,0,0,145,175,10.23 14:35,10.24 0:05
22,0,0,0,145,177,10.23 14:40,10.24 0:10
22,0,0,0,145,179.2,10.23 14:45,10.24 0:15
22,0,0,0,145,-178,10.23 14:50,10.24 0:20
22,0,0,0,145,-176,10.23 14:55,10.24 0:25
22,0,0,0,145,-174,10.23 15:00,10.24 0:30
21.6,0,0,0,145,-172,10.23 15:05,10.24 0:35
21.4,0,0,0,144.8,-170,10.23 15:10,10.24 0:40
21.4,0,0,0,144.8,-168,10.23 15:15,10.24 0:45
21.2,0,0,0,144,-166,10.23 15:20,10.24 0:50
21,0,0,0,144,-164,10.23 15:25,10.24 0:55
21,0,0,0,143.8,-162,10.23 15:30,10.24 1:00
21,0,0,0,143,-160,10.23 15:35,10.24 1:05
20.8,0,0,0,143,-158,10.23 15:40,10.24 1:10
20.6,0,0,0,142,-156,10.23 15:45,10.24 1:15
20.6,0,0,0,142,-154,10.23 15:50,10.24 1:20
20.6,0,0,0,141,-152,10.23 15:55,10.24 1:25
20.2,0,0,0,141,-151,10.23 16:00,10.24 1:30
20.2,0,0,0,140,-149,10.23 16:05,10.24 1:35
20,0,0,0,139.8,-147,10.23 16:10,10.24 1:40
20,0,0,0,139,-146,10.23 16:15,10.24 1:45
20,0,0,0,138,-144,10.23 16:20,10.24 1:50
20,0,0,0,137.8,-142.2,10.23 16:25,10.24 1:55
20,0,0,0,137,-141,10.23 16:30,10.24 2:00
20,0,0,0,136,-140,10.23 16:35,10.24 2:05
19.8,0,0,0,135.8,-138,10.23 16:40,10.24 2:10
19.8,0,0,0,134.8,-137,10.23 16:45,10.24 2:15
19.6,0,0,0,134,-136,10.23 16:50,10.24 2:20
19.4,0,0,0,133,-134.2,10.23 16:55,10.24 2:25
19.4,0,0,0,132,-133,10.23 17:00,10.24 2:30
19.2,0,0,0,131,-132,10.23 17:05,10.24 2:35
19.2,0,0,0,130.8,-131,10.23 17:10,10.24 2:40
19.2,0,0,0,129.8,-130,10.23 17:15,10.24 2:45
19.2,0,0,0,129,-128.2,10.23 17:20,10.24 2:50
19,0,0,0,128,-127.2,10.23 17:25,10.24 2:55
19,0,0,0,127,-126.2,10.23 17:30,10.24 3:00
19,0,0,0,126,-125.2,10.23 17:35,10.24 3:05
18.8,0,0,0,125,-124.2,10.23 17:40,10.24 3:10
18.8,0,0,0,124,-123.2,10.23 17:45,10.24 3:15
18.8,0,0,0,123,-123,10.23 17:50,10.24 3:20
18.8,0,0,0,122,-122,10.23 17:55,10.24 3:25
18.8,0,0,0,121,-121,10.23 18:00,10.24 3:30
18.8,0,0,0,120,-120,10.23 18:05,10.24 3:35
18.8,0,0,0,119,-119,10.23 18:10,10.24 3:40
18.8,0,0,0,118,-118.2,10.23 18:15,10.24 3:45
18.8,0,0,0,117,-118,10.23 18:20,10.24 3:50
18.8,0,0,0,116,-117,10.23 18:25,10.24 3:55
18.8,0,0,0,115,-116,10.23 18:30,10.24 4:00
18.8,0,0,0,114,-115.2,10.23 18:35,10.24 4:05
18.6,0,0,0,113,-115,10.23 18:40,10.24 4:10
18.4,0,0,0,112,-114,10.23 18:45,10.24 4:15
18.4,0,0,0,111,-113,10.23 18:50,10.24 4:20
18.2,0,0,0,110,-113,10.23 18:55,10.24 4:25
18.2,0,0,0,109,-112,10.23 19:00,10.24 4:30
18.2,0,0,0,108,-111.2,10.23 19:05,10.24 4:35
18.2,0,0,0,107,-111,10.23 19:10,10.24 4:40
18.2,0,0,0,106,-110,10.23 19:15,10.24 4:45
18.2,0,0,0,104.8,-109.2,10.23 19:20,10.24 4:50
18.2,0,0,0,103.8,-109,10.23 19:25,10.24 4:55
18.2,0,0,0,102,-108,10.23 19:30,10.24 5:00
18.2,0,0,0,101,-108,10.23 19:35,10.24 5:05
18.2,0,0,0,100,-107,10.23 19:40,10.24 5:10
18.2,0,0,0,99,-106.2,10.23 19:45,10.24 5:15
18.2,0,0,0,98,-106,10.23 19:50,10.24 5:20
18,0,0,0,97,-105.2,10.23 19:55,10.24 5:25
18,0,0,0,96,-105,10.23 20:00,10.24 5:30
18,0,0,0,95,-104.2,10.23 20:05,10.24 5:35
18,0,0,0,94,-104,10.23 20:10,10.24 5:40
18,0,0,0,92.8,-103.2,10.23 20:15,10.24 5:45
18,0,0,0,91,-103,10.23 20:20,10.24 5:50
18,0,0,0,90,-102.2,10.23 20:25,10.24 5:55
18,5,9,5.6,89,-102,10.23 20:30,10.24 6:00
18.2,12.6,42.8,16,88,-101.2,10.23 20:35,10.24 6:05
18.2,18.8,86.6,26.6,87,-101,10.23 20:40,10.24 6:10
18.2,23.8,155.8,37.6,86,-100.2,10.23 20:45,10.24 6:15
18.2,31,226,52,85,-100,10.23 20:50,10.24 6:20
18.2,38.8,264.6,68.4,83.8,-99.2,10.23 20:55,10.24 6:25
18.2,41.8,347,87.6,82,-99,10.23 21:00,10.24 6:30
18.6,44.6,407,106,81,-98.2,10.23 21:05,10.24 6:35
19,53.2,393.8,120.6,80,-98,10.23 21:10,10.24 6:40
19.4,61,388,135,79,-97.2,10.23 21:15,10.24 6:45
19.6,61.2,461.8,158.4,78,-97,10.23 21:20,10.24 6:50
19.8,59.6,534,181.8,77,-96.2,10.23 21:25,10.24 6:55
20.4,62.6,559.4,201.6,75.8,-96,10.23 21:30,10.24 7:00
20.8,65.6,583.4,221.8,74.8,-96,10.23 21:35,10.24 7:05
21,68.6,605.2,242,73,-95,10.23 21:40,10.24 7:10
21.2,78.8,586.2,258,72,-95,10.23 21:45,10.24 7:15
21.8,89.6,558.6,271,71,-94,10.23 21:50,10.24 7:20
22,101.4,514.8,278.2,70,-94,10.23 21:55,10.24 7:25
22.2,106,491,283.8,69,-93.2,10.23 22:00,10.24 7:30
22.2,113,455,286.2,68,-93,10.23 22:05,10.24 7:35
22.2,112.2,478,303,66.8,-92.2,10.23 22:10,10.24 7:40
22.4,111.8,509.2,324.2,65,-92,10.23 22:15,10.24 7:45
22.4,126.2,573.4,375.8,64,-91.2,10.23 22:20,10.24 7:50
22.4,89,746,427,63,-91,10.23 22:25,10.24 7:55
22.4,90.8,757.2,447.2,62,-90.2,10.23 22:30,10.24 8:00
22.6,94.4,762,466.4,61,-90,10.23 22:35,10.24 8:05
23,131.4,619.8,445,59.8,-89.2,10.23 22:40,10.24 8:10
23,105,613.6,426,58.8,-89,10.23 22:45,10.24 8:15
23,136,637,480.2,57,-88.2,10.23 22:50,10.24 8:20
23.2,116.4,751.8,534.8,56,-88,10.23 22:55,10.24 8:25
23.2,100,813.8,566.2,55,-87.2,10.23 23:00,10.24 8:30
23.2,101.2,821.6,585.4,54,-87,10.23 23:05,10.24 8:35
23.2,102.6,828.8,604,53,-86,10.23 23:10,10.24 8:40
23.4,104,835.8,622.8,51.8,-85.2,10.23 23:15,10.24 8:45
23.4,104.6,842.6,641.2,50.8,-85,10.23 23:20,10.24 8:50
23.6,105.8,849,659.2,49,-84.2,10.23 23:25,10.24 8:55
23.6,106.8,855.6,677,48,-84,10.23 23:30,10.24 9:00
23.6,107.4,861.8,694.4,47,-83.2,10.23 23:35,10.24 9:05
23.6,107.8,868.2,712,46,-82.2,10.23 23:40,10.24 9:10
23.8,108.4,874.2,729,45,-82,10.23 23:45,10.24 9:15
23.8,114.4,867.6,742.4,44,-81.2,10.23 23:50,10.24 9:20
24,134.8,828.2,745.4,42.8,-80.2,10.23 23:55,10.24 9:25
24.2,124.2,859.2,769,41,-80,10.24 00:00,10.24 9:30
24.4,148.8,807.4,765.4,40,-79,10.24 00:05,10.24 9:35
24.4,200,701.4,744.4,39,-78.2,10.24 00:10,10.24 9:40
24.4,204,655,720.4,38,-77.2,10.24 00:15,10.24 9:45
24.8,172.8,718.6,747.8,37,-77,10.24 00:20,10.24 9:50
24.8,163.8,730,756.4,36,-76,10.24 00:25,10.24 9:55
25,207.2,604.4,704.4,35,-75,10.24 00:30,10.24 10:00
25.6,176.8,577.4,658.2,33.8,-74,10.24 00:35,10.24 10:05
25.6,236.8,579,725.6,32,-73,10.24 00:40,10.24 10:10
25.6,230.8,661.6,795.8,31,-72,10.24 00:45,10.24 10:15
25.6,177.2,804.4,872.2,30,-71,10.24 00:50,10.24 10:20
25.8,114,932,927.2,29,-69.2,10.24 00:55,10.24 10:25
25.8,162.6,842.6,905.8,28,-68.2,10.24 01:00,10.24 10:30
26,193.2,778.2,886.2,27,-67,10.24 01:05,10.24 10:35
26.8,166,843.8,924.4,26,-65.2,10.24 01:10,10.24 10:40
26.8,133.2,909.6,957.4,25,-64.2,10.24 01:15,10.24 10:45
26.8,134.6,909.8,965.8,24,-62.2,10.24 01:20,10.24 10:50
27,136.2,909.4,973.6,23,-60.2,10.24 01:25,10.24 10:55
27,169.6,852.4,959.8,22,-59,10.24 01:30,10.24 11:00
27.2,194,808,948.2,21,-56.2,10.24 01:35,10.24 11:05
27.6,169,858.6,975.2,20,-54.2,10.24 01:40,10.24 11:10
27.8,147.2,898.8,996.2,19,-52.2,10.24 01:45,10.24 11:15
27.8,142.8,908.6,1005.4,18,-49.2,10.24 01:50,10.24 11:20
27.8,138.4,917.8,1014.2,17,-46.2,10.24 01:55,10.24 11:25
28,167.6,869.8,1001.6,16.8,-43.2,10.24 02:00,10.24 11:30
28.2,204.2,808.4,982,16,-40,10.24 02:05,10.24 11:35
28.4,202.6,811.8,986.2,15,-36.2,10.24 02:10,10.24 11:40
28.6,211.6,793.8,980.2,14.8,-32,10.24 02:15,10.24 11:45
28.8,223,766.8,967.2,14,-27.2,10.24 02:20,10.24 11:50
29,208.4,764.8,952.2,13.8,-23,10.24 02:25,10.24 11:55
29,187.6,834.8,1001,13,-18,10.24 02:30,10.24 12:00
29.6,127.2,942.8,1046.8,12.8,-12.2,10.24 02:35,10.24 12:05
29.6,127.2,942.4,1046.8,12.8,-7,10.24 02:40,10.24 12:10
29.8,127.4,941.4,1046.6,12.8,-1,10.24 02:45,10.24 12:15
30,125.8,943.8,1047,12.8,4.2,10.24 02:50,10.24 12:20
30,125.6,943,1045.8,12.8,10,10.24 02:55,10.24 12:25
30,138.4,920.2,1035.6,13,15.2,10.24 03:00,10.24 12:30
30.4,148.8,900.8,1025.8,13,21,10.24 03:05,10.24 12:35
30.4,148.2,900.4,1023,13.8,25.2,10.24 03:10,10.24 12:40
30.8,147,900.8,1020.2,14,30.2,10.24 03:15,10.24 12:45
30.8,140.2,911,1020.8,15,34.2,10.24 03:20,10.24 12:50
30.8,136.8,914.6,1018.6,15.8,38.2,10.24 03:25,10.24 12:55
31,160.2,869.6,995.2,16,42.2,10.24 03:30,10.24 13:00
31,174.2,839.6,976.8,17,45.2,10.24 03:35,10.24 13:05
31,134.4,914.6,1004.8,18,48.2,10.24 03:40,10.24 13:10
31,96,979.2,1023.4,19,51.2,10.24 03:45,10.24 13:15
31.2,96,978,1016.8,19.8,53.2,10.24 03:50,10.24 13:20
31.8,95.6,976.6,1010,20.8,56,10.24 03:55,10.24 13:25
32,95.6,975.2,1002.4,21.8,58.2,10.24 04:00,10.24 13:30
32,95.4,973.6,995,22.8,60,10.24 04:05,10.24 13:35
31.8,131.8,907,963.6,23.8,62,10.24 04:10,10.24 13:40
31.8,155.4,858.2,936.2,24.8,63.2,10.24 04:15,10.24 13:45
31.8,134.4,898,944.6,25.8,65.2,10.24 04:20,10.24 13:50
31.8,113.6,932.4,947.4,26.8,66.2,10.24 04:25,10.24 13:55
31.8,96.6,959.8,947.4,28,68,10.24 04:30,10.24 14:00
31.8,94,962.4,938.2,29,69.2,10.24 04:35,10.24 14:05
32,162,823.6,877.2,30,70.2,10.24 04:40,10.24 14:10
32,167.6,764.2,823.8,31,71.2,10.24 04:45,10.24 14:15
32,148.2,845.8,866,32,72.2,10.24 04:50,10.24 14:20
32,92.8,952.2,891,33,73.2,10.24 04:55,10.24 14:25
32,136.4,861.2,849.4,34,74.2,10.24 05:00,10.24 14:30
32,170.6,770.2,799.4,35,75.2,10.24 05:05,10.24 14:35
32.2,155.2,752.4,761,36,76.2,10.24 05:10,10.24 14:40
32.2,135.8,749.6,730.6,37,77.2,10.24 05:15,10.24 14:45
32.2,167.4,752.8,756.4,38.8,78,10.24 05:20,10.24 14:50
32.2,130.6,845.6,781.4,40,79,10.24 05:25,10.24 14:55
32.2,97.8,912.4,788,41,79.2,10.24 05:30,10.24 15:00
32.4,89.6,924.6,777.2,42,80.2,10.24 05:35,10.24 15:05
32.4,89.4,920.4,761.2,43,81,10.24 05:40,10.24 15:10
32.4,88.6,915.8,744.8,44,82,10.24 05:45,10.24 15:15
32.4,144.4,770,685.6,45,82.2,10.24 05:50,10.24 15:20
32.4,131,722.8,628.6,46.8,83,10.24 05:55,10.24 15:25
32.4,129.6,718.8,614,48,84,10.24 06:00,10.24 15:30
32.4,128.2,714.4,599.2,49,84.2,10.24 06:05,10.24 15:35
32.4,130.6,708.2,587,50,85,10.24 06:10,10.24 15:40
32.4,146.2,665,564.4,51,85.2,10.24 06:15,10.24 15:45
32.4,122.4,699.6,551.2,52,86,10.24 06:20,10.24 15:50
32.2,118.6,694,533,53,86.2,10.24 06:25,10.24 15:55
32.2,125,736.4,553,54,87,10.24 06:30,10.24 16:00
32.2,100.2,800.6,552.2,56,88,10.24 06:35,10.24 16:05
31.8,83,840.4,543.6,57,88,10.24 06:40,10.24 16:10
31.8,89.8,807.4,519,58,89,10.24 06:45,10.24 16:15
31.8,113.4,717.8,482.6,59,89.2,10.24 06:50,10.24 16:20
31.8,131.6,634.6,447,60,90,10.24 06:55,10.24 16:25
31.8,120.6,651.6,433.2,61,90.2,10.24 07:00,10.24 16:30
31.6,108.2,671.4,418.2,62,91,10.24 07:05,10.24 16:35
31.6,113.2,642.6,398.6,64,91.2,10.24 07:10,10.24 16:40
31.4,111.4,623.8,377.6,65,92,10.24 07:15,10.24 16:45
31.4,111.4,598,355.4,66,92,10.24 07:20,10.24 16:50
31.4,106.8,584.2,335.2,67,93,10.24 07:25,10.24 16:55
31.4,104.8,554.6,310.6,68,93,10.24 07:30,10.24 17:00
31.4,94.8,535.4,283.8,69,94,10.24 07:35,10.24 17:05
31.4,106.4,413.2,244.4,70,94,10.24 07:40,10.24 17:10
31.2,96.4,361.8,210.4,72,95,10.24 07:45,10.24 17:15
31.2,92.8,380.8,206,73,95,10.24 07:50,10.24 17:20
31.2,76,446.2,200,74,95.2,10.24 07:55,10.24 17:25
31.2,66.2,455.4,183.8,75,96,10.24 08:00,10.24 17:30
31,60.6,445.4,167,76,96.2,10.24 08:05,10.24 17:35
31,87.6,254.2,143.8,77,97,10.24 08:10,10.24 17:40
30.8,58.4,331.2,124.6,78,97.2,10.24 08:15,10.24 17:45
30.8,56,328.4,115.2,79.8,98,10.24 08:20,10.24 17:50
30.4,47.6,349.2,103.8,81,98.2,10.24 08:25,10.24 17:55
30.4,53.4,245.4,88.4,82,99,10.24 08:30,10.24 18:00
30.4,41.4,266.4,73.8,83,99.2,10.24 08:35,10.24 18:05
30.4,35.6,265.6,62.8,84,100,10.24 08:40,10.24 18:10
30.2,29.8,210.6,48.2,85,100.2,10.24 08:45,10.24 18:15
30.2,20.4,113,30.2,86,101,10.24 08:50,10.24 18:20
30.2,12.6,50.4,16.8,87,101.2,10.24 08:55,10.24 18:25
29.6,8.4,14.2,9.8,88.8,102,10.24 09:00,10.24 18:30
29.4,1.6,1.8,1.8,90,102.2,10.24 09:05,10.24 18:35
29,0,0,0,91,103,10.24 09:10,10.24 18:40
29,0,0,0,92,103.2,10.24 09:15,10.24 18:45
29,0,0,0,93,104,10.24 09:20,10.24 18:50
28.8,0,0,0,94,104.2,10.24 09:25,10.24 18:55
28.6,0,0,0,95,105,10.24 09:30,10.24 19:00
28,0,0,0,96,105.2,10.24 09:35,10.24 19:05
27.8,0,0,0,97.8,106,10.24 09:40,10.24 19:10
27.4,0,0,0,98.8,106.2,10.24 09:45,10.24 19:15
27.4,0,0,0,100,107,10.24 09:50,10.24 19:20
27.2,0,0,0,101,108,10.24 09:55,10.24 19:25
27,0,0,0,102,108,10.24 10:00,10.24 19:30
27,0,0,0,103,109,10.24 10:05,10.24 19:35
26.8,0,0,0,104,109.2,10.24 10:10,10.24 19:40
26.8,0,0,0,105,110,10.24 10:15,10.24 19:45
26.6,0,0,0,106,110.2,10.24 10:20,10.24 19:50
26.6,0,0,0,107,111,10.24 10:25,10.24 19:55
26.2,0,0,0,108,112,10.24 10:30,10.24 20:00
25.8,0,0,0,109,112.2,10.24 10:35,10.24 20:05
25.8,0,0,0,110,113,10.24 10:40,10.24 20:10
25.8,0,0,0,111,114,10.24 10:45,10.24 20:15
25.8,0,0,0,112.8,114.2,10.24 10:50,10.24 20:20
25.6,0,0,0,113.8,115,10.24 10:55,10.24 20:25
25.4,0,0,0,114.8,116,10.24 11:00,10.24 20:30
25.4,0,0,0,115.8,117,10.24 11:05,10.24 20:35
25.4,0,0,0,116.8,117.2,10.24 11:10,10.24 20:40
25.4,0,0,0,117.8,118,10.24 11:15,10.24 20:45
25.2,0,0,0,118.8,119,10.24 11:20,10.24 20:50
25.2,0,0,0,119.8,120,10.24 11:25,10.24 20:55
25,0,0,0,120.8,121,10.24 11:30,10.24 21:00
25,0,0,0,121.8,121.2,10.24 11:35,10.24 21:05
24.6,0,0,0,122.8,122.2,10.24 11:40,10.24 21:10
24.6,0,0,0,123.8,123.2,10.24 11:45,10.24 21:15
24.6,0,0,0,124.8,124.2,10.24 11:50,10.24 21:20
24.6,0,0,0,125,125,10.24 11:55,10.24 21:25
24.6,0,0,0,126,126,10.24 12:00,10.24 21:30
24.4,0,0,0,127,127,10.24 12:05,10.24 21:35
24.4,0,0,0,128,128.2,10.24 12:10,10.24 21:40
24.2,0,0,0,129,129.2,10.24 12:15,10.24 21:45
23.8,0,0,0,130,130.2,10.24 12:20,10.24 21:50
23.8,0,0,0,131,132,10.24 12:25,10.24 21:55
23.8,0,0,0,131.8,133,10.24 12:30,10.24 22:00
23.8,0,0,0,132.8,134,10.24 12:35,10.24 22:05
23.4,0,0,0,133,135.2,10.24 12:40,10.24 22:10
23.2,0,0,0,134,136.2,10.24 12:45,10.24 22:15
23.2,0,0,0,135,138,10.24 12:50,10.24 22:20
23.2,0,0,0,135.8,139,10.24 12:55,10.24 22:25
23.2,0,0,0,136,141,10.24 13:00,10.24 22:30
23,0,0,0,137,142,10.24 13:05,10.24 22:35
22.8,0,0,0,138,144,10.24 13:10,10.24 22:40
22.8,0,0,0,138,145,10.24 13:15,10.24 22:45
22.8,0,0,0,139,147,10.24 13:20,10.24 22:50
22.8,0,0,0,139.8,148.2,10.24 13:25,10.24 22:55
22.8,0,0,0,140,150,10.24 13:30,10.24 23:00
22.8,0,0,0,141,152,10.24 13:35,10.24 23:05
22.8,0,0,0,141,153.2,10.24 13:40,10.24 23:10
22.8,0,0,0,142,155,10.24 13:45,10.24 23:15
22.8,0,0,0,142,157,10.24 13:50,10.24 23:20
22.6,0,0,0,142.8,159,10.24 13:55,10.24 23:25
22.4,0,0,0,143,161,10.24 14:00,10.24 23:30
22.4,0,0,0,143.8,163,10.24 14:05,10.24 23:35
22.2,0,0,0,144,165,10.24 14:10,10.24 23:40
22.2,0,0,0,144,167,10.24 14:15,10.24 23:45
22.2,0,0,0,144,169,10.24 14:20,10.24 23:50
22,0,0,0,144.8,171,10.24 14:25,10.24 23:55
22,0,0,0,144.8,173,10.24 14:30,10.25 0:00
22,0,0,0,144.8,175,10.24 14:35,10.25 0:05
22,0,0,0,145,177,10.24 14:40,10.25 0:10
21.8,0,0,0,145,180,10.24 14:45,10.25 0:15
21.6,0,0,0,145,-178,10.24 14:50,10.25 0:20
21.4,0,0,0,145,-176,10.24 14:55,10.25 0:25
21.4,0,0,0,144.8,-174,10.24 15:00,10.25 0:30
21.4,0,0,0,144.8,-172,10.24 15:05,10.25 0:35
21.4,0,0,0,144,-170,10.24 15:10,10.25 0:40
21.4,0,0,0,144,-168,10.24 15:15,10.25 0:45
21.4,0,0,0,144,-166,10.24 15:20,10.25 0:50
21.4,0,0,0,143.8,-164,10.24 15:25,10.25 0:55
21.4,0,0,0,143,-162,10.24 15:30,10.25 1:00
21.2,0,0,0,143,-160,10.24 15:35,10.25 1:05
21.2,0,0,0,142.8,-158,10.24 15:40,10.25 1:10
21.2,0,0,0,142,-156,10.24 15:45,10.25 1:15
21.2,0,0,0,141.8,-154,10.24 15:50,10.25 1:20
20.8,0,0,0,141,-152.2,10.24 15:55,10.25 1:25
20.8,0,0,0,140.8,-151,10.24 16:00,10.25 1:30
20.8,0,0,0,140,-149,10.24 16:05,10.25 1:35
20.8,0,0,0,139,-147.2,10.24 16:10,10.25 1:40
20.8,0,0,0,138.8,-146,10.24 16:15,10.25 1:45
20.8,0,0,0,138,-144,10.24 16:20,10.25 1:50
20.4,0,0,0,137,-143,10.24 16:25,10.25 1:55
20.4,0,0,0,136.8,-141.2,10.24 16:30,10.25 2:00
20.4,0,0,0,136,-140,10.24 16:35,10.25 2:05
20.2,0,0,0,135,-138.2,10.24 16:40,10.25 2:10
20.2,0,0,0,134,-137,10.24 16:45,10.25 2:15
20.2,0,0,0,133.8,-136,10.24 16:50,10.25 2:20
20,0,0,0,133,-135,10.24 16:55,10.25 2:25
20,0,0,0,132,-133.2,10.24 17:00,10.25 2:30
20,0,0,0,131,-132,10.24 17:05,10.25 2:35
20,0,0,0,130,-131,10.24 17:10,10.25 2:40
20,0,0,0,129,-130,10.24 17:15,10.25 2:45
20,0,0,0,128.8,-129,10.24 17:20,10.25 2:50
20,0,0,0,127.8,-128,10.24 17:25,10.25 2:55
20,0,0,0,126.8,-127,10.24 17:30,10.25 3:00
20,0,0,0,126,-126,10.24 17:35,10.25 3:05
20,0,0,0,125,-125,10.24 17:40,10.25 3:10
