air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
32.2,159,197.8,257,60,109,10.22 05:55,10.22 15:25
32.2,145.8,224.2,253.2,61,109,10.22 06:00,10.22 15:30
32,137,241.2,248,63,109,10.22 06:05,10.22 15:35
31.8,141.4,226.6,241.8,64,109,10.22 06:10,10.22 15:40
31.8,135.6,235.4,235.8,65,109,10.22 06:15,10.22 15:45
31.8,128.2,231.2,222.4,66,109,10.22 06:20,10.22 15:50
31.8,122.2,225.6,209.8,67,109,10.22 06:25,10.22 15:55
31.8,113.6,215.6,193.4,68,109,10.22 06:30,10.22 16:00
31.8,101.8,218.2,178.6,69,110,10.22 06:35,10.22 16:05
31.6,104.6,200.6,171.4,71,110,10.22 06:40,10.22 16:10
31.6,100.6,195.8,162,72,110,10.22 06:45,10.22 16:15
31.4,97.8,168.4,147.4,73,110,10.22 06:50,10.22 16:20
31.4,91,142.8,130.4,74,110,10.22 06:55,10.22 16:25
31.4,84.2,132.2,118.4,75,111,10.22 07:00,10.22 16:30
31.4,75.2,128,106,76,111,10.22 07:05,10.22 16:35
31.2,66.6,129,94.8,77,111,10.22 07:10,10.22 16:40
31.2,58.6,127,83.8,78,111,10.22 07:15,10.22 16:45
31.2,54.4,96.6,71.8,80,111,10.22 07:20,10.22 16:50
31,48.2,64.4,58.6,81,112,10.22 07:25,10.22 16:55
30.8,40.8,40.2,46.6,82,112,10.22 07:30,10.22 17:00
30.8,34,15,36,83,112,10.22 07:35,10.22 17:05
30.6,28.6,7.8,29.4,84,112,10.22 07:40,10.22 17:10
30.6,21.2,0,21.2,85,113,10.22 07:45,10.22 17:15
30.2,13.4,0,13.4,86,113,10.22 07:50,10.22 17:20
30,8.2,0,8.2,87,113,10.22 07:55,10.22 17:25
30,4.2,0,4.2,89,114,10.22 08:00,10.22 17:30
29.8,0.6,0,0.6,90,114,10.22 08:05,10.22 17:35
29.4,0,0,0,91,114,10.22 08:10,10.22 17:40
29.2,0,0,0,92,114,10.22 08:15,10.22 17:45
29.2,0,0,0,93,115,10.22 08:20,10.22 17:50
28.8,0,0,0,94,115,10.22 08:25,10.22 17:55
28.8,0,0,0,95,115,10.22 08:30,10.22 18:00
28.8,0,0,0,96,116,10.22 08:35,10.22 18:05
28.8,0,0,0,97,116,10.22 08:40,10.22 18:10
28.6,0,0,0,98,117,10.22 08:45,10.22 18:15
28.6,0,0,0,100,117,10.22 08:50,10.22 18:20
28.6,0,0,0,101,117,10.22 08:55,10.22 18:25
28.6,0,0,0,102,118,10.22 09:00,10.22 18:30
28.6,0,0,0,103,118,10.22 09:05,10.22 18:35
28.6,0,0,0,104,119,10.22 09:10,10.22 18:40
28.6,0,0,0,105,119,10.22 09:15,10.22 18:45
28.4,0,0,0,106,120,10.22 09:20,10.22 18:50
28.4,0,0,0,107,120,10.22 09:25,10.22 18:55
28.4,0,0,0,108,121,10.22 09:30,10.22 19:00
28.4,0,0,0,109,121,10.22 09:35,10.22 19:05
28.4,0,0,0,110,122,10.22 09:40,10.22 19:10
28.4,0,0,0,111,122,10.22 09:45,10.22 19:15
28.4,0,0,0,112,123,10.22 09:50,10.22 19:20
28.2,0,0,0,113,123,10.22 09:55,10.22 19:25
28.2,0,0,0,114,124,10.22 10:00,10.22 19:30
28.2,0,0,0,115,125,10.22 10:05,10.22 19:35
28.2,0,0,0,116,125,10.22 10:10,10.22 19:40
28.2,0,0,0,117,126,10.22 10:15,10.22 19:45
28.4,0,0,0,118,127,10.22 10:20,10.22 19:50
28.4,0,0,0,119,127,10.22 10:25,10.22 19:55
28.4,0,0,0,120,128,10.22 10:30,10.22 20:00
28.4,0,0,0,121,129,10.22 10:35,10.22 20:05
28.4,0,0,0,122,130,10.22 10:40,10.22 20:10
28.4,0,0,0,123,130,10.22 10:45,10.22 20:15
28.4,0,0,0,124,131,10.22 10:50,10.22 20:20
28.2,0,0,0,125,132,10.22 10:55,10.22 20:25
28,0,0,0,126,133,10.22 11:00,10.22 20:30
28,0,0,0,126,134,10.22 11:05,10.22 20:35
28,0,0,0,127,135,10.22 11:10,10.22 20:40
28,0,0,0,128,136,10.22 11:15,10.22 20:45
28,0,0,0,129,137,10.22 11:20,10.22 20:50
28,0,0,0,130,138,10.22 11:25,10.22 20:55
28,0,0,0,131,139,10.22 11:30,10.22 21:00
27.8,0,0,0,131,140,10.22 11:35,10.22 21:05
27.8,0,0,0,132,141,10.22 11:40,10.22 21:10
27.4,0,0,0,133,142,10.22 11:45,10.22 21:15
27.4,0,0,0,134,144,10.22 11:50,10.22 21:20
27.4,0,0,0,134,145,10.22 11:55,10.22 21:25
27.4,0,0,0,135,146,10.22 12:00,10.22 21:30
27.4,0,0,0,136,148,10.22 12:05,10.22 21:35
27.4,0,0,0,136,149,10.22 12:10,10.22 21:40
27.4,0,0,0,137,150,10.22 12:15,10.22 21:45
27.4,0,0,0,138,152,10.22 12:20,10.22 21:50
27.2,0,0,0,138,153,10.22 12:25,10.22 21:55
27.2,0,0,0,139,155,10.22 12:30,10.22 22:00
27.2,0,0,0,139,156,10.22 12:35,10.22 22:05
27.2,0,0,0,140,158,10.22 12:40,10.22 22:10
27.2,0,0,0,140,160,10.22 12:45,10.22 22:15
27.2,0,0,0,140,161,10.22 12:50,10.22 22:20
27.2,0,0,0,141,163,10.22 12:55,10.22 22:25
27.2,0,0,0,141,165,10.22 13:00,10.22 22:30
27.2,0,0,0,141,167,10.22 13:05,10.22 22:35
27.2,0,0,0,142,168,10.22 13:10,10.22 22:40
27.2,0,0,0,142,170,10.22 13:15,10.22 22:45
27.2,0,0,0,142,172,10.22 13:20,10.22 22:50
27,0,0,0,142,174,10.22 13:25,10.22 22:55
27,0,0,0,142,176,10.22 13:30,10.22 23:00
27,0,0,0,142,178,10.22 13:35,10.22 23:05
27,0,0,0,142,180,10.22 13:40,10.22 23:10
27,0,0,0,142,-179,10.22 13:45,10.22 23:15
27,0,0,0,142,-177,10.22 13:50,10.22 23:20
27,0,0,0,142,-175,10.22 13:55,10.22 23:25
26.8,0,0,0,142,-173,10.22 14:00,10.22 23:30
26.6,0,0,0,142,-171,10.22 14:05,10.22 23:35
26.6,0,0,0,142,-169,10.22 14:10,10.22 23:40
26.6,0,0,0,142,-167,10.22 14:15,10.22 23:45
26.6,0,0,0,141,-166,10.22 14:20,10.22 23:50
26.6,0,0,0,141,-164,10.22 14:25,10.22 23:55
26.6,0,0,0,141,-162,10.22 14:30,10.23 0:00
26.6,0,0,0,140,-160,10.22 14:35,10.23 0:05
26.6,0,0,0,140,-159,10.22 14:40,10.23 0:10
26.6,0,0,0,139,-157,10.22 14:45,10.23 0:15
26.6,0,0,0,139,-156,10.22 14:50,10.23 0:20
26.6,0,0,0,138,-154,10.22 14:55,10.23 0:25
26.6,0,0,0,138,-153,10.22 15:00,10.23 0:30
26.6,0,0,0,137,-151,10.22 15:05,10.23 0:35
26.6,0,0,0,137,-150,10.22 15:10,10.23 0:40
26.2,0,0,0,136,-148,10.22 15:15,10.23 0:45
26.2,0,0,0,135,-147,10.22 15:20,10.23 0:50
26.2,0,0,0,135,-146,10.22 15:25,10.23 0:55
26.2,0,0,0,134,-144,10.22 15:30,10.23 1:00
26.2,0,0,0,133,-143,10.22 15:35,10.23 1:05
26.2,0,0,0,132,-142,10.22 15:40,10.23 1:10
26.2,0,0,0,132,-141,10.22 15:45,10.23 1:15
26.2,0,0,0,131,-139,10.22 15:50,10.23 1:20
26.2,0,0,0,130,-138,10.22 15:55,10.23 1:25
26,0,0,0,129,-137,10.22 16:00,10.23 1:30
26,0,0,0,129,-136,10.22 16:05,10.23 1:35
26,0,0,0,128,-135,10.22 16:10,10.23 1:40
26,0,0,0,127,-134,10.22 16:15,10.23 1:45
26,0,0,0,126,-133,10.22 16:20,10.23 1:50
26,0,0,0,125,-133,10.22 16:25,10.23 1:55
26,0,0,0,124,-132,10.22 16:30,10.23 2:00
26,0,0,0,123,-131,10.22 16:35,10.23 2:05
26,0,0,0,122,-130,10.22 16:40,10.23 2:10
26,0,0,0,121,-129,10.22 16:45,10.23 2:15
26,0,0,0,120,-128,10.22 16:50,10.23 2:20
26,0,0,0,120,-128,10.22 16:55,10.23 2:25
26,0,0,0,119,-127,10.22 17:00,10.23 2:30
26,0,0,0,118,-126,10.22 17:05,10.23 2:35
26,0,0,0,117,-126,10.22 17:10,10.23 2:40
26,0,0,0,116,-125,10.22 17:15,10.23 2:45
26,0,0,0,115,-124,10.22 17:20,10.23 2:50
25.8,0,0,0,114,-124,10.22 17:25,10.23 2:55
25.8,0,0,0,113,-123,10.22 17:30,10.23 3:00
25.8,0,0,0,112,-123,10.22 17:35,10.23 3:05
25.8,0,0,0,111,-122,10.22 17:40,10.23 3:10
25.8,0,0,0,110,-121,10.22 17:45,10.23 3:15
25.8,0,0,0,108,-121,10.22 17:50,10.23 3:20
25.8,0,0,0,107,-120,10.22 17:55,10.23 3:25
25.6,0,0,0,106,-120,10.22 18:00,10.23 3:30
25.6,0,0,0,105,-119,10.22 18:05,10.23 3:35
25.6,0,0,0,104,-119,10.22 18:10,10.23 3:40
25.6,0,0,0,103,-118,10.22 18:15,10.23 3:45
25.6,0,0,0,102,-118,10.22 18:20,10.23 3:50
25.6,0,0,0,101,-118,10.22 18:25,10.23 3:55
25.6,0,0,0,100,-117,10.22 18:30,10.23 4:00
25.6,0,0,0,99,-117,10.22 18:35,10.23 4:05
25.6,0,0,0,98,-116,10.22 18:40,10.23 4:10
25.6,0,0,0,97,-116,10.22 18:45,10.23 4:15
25.6,0,0,0,96,-116,10.22 18:50,10.23 4:20
25.6,0,0,0,95,-115,10.22 18:55,10.23 4:25
25.6,0,0,0,94,-115,10.22 19:00,10.23 4:30
25.6,0,0,0,92,-115,10.22 19:05,10.23 4:35
25.6,0,0,0,91,-114,10.22 19:10,10.23 4:40
25.6,0,0,0,90,-114,10.22 19:15,10.23 4:45
25.6,3.2,1,3.4,89,-114,10.22 19:20,10.23 4:50
25.6,9.2,5.4,9.6,88,-113,10.22 19:25,10.23 4:55
25.8,15.8,14,17,87,-113,10.22 19:30,10.23 5:00
26,23.4,27,25.6,86,-113,10.22 19:35,10.23 5:05
26.4,33.6,40.8,37.4,85,-112,10.22 19:40,10.23 5:10
26.6,42.4,67.2,49.8,84,-112,10.22 19:45,10.23 5:15
26.6,46.2,76.8,56.4,82,-112,10.22 19:50,10.23 5:20
27,48,83.6,60.4,81,-112,10.22 19:55,10.23 5:25
27.2,61.6,98.6,78.4,80,-111,10.22 20:00,10.23 5:30
27.2,74.2,109.8,95.2,79,-111,10.22 20:05,10.23 5:35
27.4,81,149.6,112.4,78,-111,10.22 20:10,10.23 5:40
27.6,84.6,184.2,126.8,77,-111,10.22 20:15,10.23 5:45
28.2,94.6,166.4,136,76,-111,10.22 20:20,10.23 5:50
28.2,104.4,161.8,147.8,74,-110,10.22 20:25,10.23 5:55
28.2,115.2,163,162,73,-110,10.22 20:30,10.23 6:00
28.2,119.4,182,175,72,-110,10.22 20:35,10.23 6:05
28.2,121,216.8,191.2,71,-110,10.22 20:40,10.23 6:10
28.2,118.6,260.4,207.8,70,-110,10.22 20:45,10.23 6:15
28.2,109.2,275,208.6,69,-109,10.22 20:50,10.23 6:20
28.4,100.4,287.2,209.4,68,-109,10.22 20:55,10.23 6:25
28.4,108.6,280,220,67,-109,10.22 21:00,10.23 6:30
28.4,114,275.6,228.8,65,-109,10.22 21:05,10.23 6:35
28.4,123.6,289.8,249.6,64,-109,10.22 21:10,10.23 6:40
28.6,134,303.6,271.2,63,-109,10.22 21:15,10.23 6:45
28.8,142.2,311.8,288.8,62,-109,10.22 21:20,10.23 6:50
28.8,144.6,323.2,302.2,61,-109,10.22 21:25,10.23 6:55
28.8,138.4,366.4,323.8,60,-109,10.22 21:30,10.23 7:00
28.8,130.2,412,345.4,58,-108,10.22 21:35,10.23 7:05
28.8,151.2,389.6,361.2,57,-108,10.22 21:40,10.23 7:10
28.8,171.6,363.6,374,56,-108,10.22 21:45,10.23 7:15
29,197.2,316.8,378.4,55,-108,10.22 21:50,10.23 7:20
29,208.8,308.2,390.4,54,-108,10.22 21:55,10.23 7:25
29.2,225,311.8,413.8,53,-108,10.22 22:00,10.23 7:30
29.2,218.4,389,460.2,52,-108,10.22 22:05,10.23 7:35
29.2,239.8,355.6,466.2,50,-108,10.22 22:10,10.23 7:40
29.2,227.8,332,444.2,49,-108,10.22 22:15,10.23 7:45
29.2,214.4,332,435.8,48,-108,10.22 22:20,10.23 7:50
29.2,228.8,332.6,455.8,47,-108,10.22 22:25,10.23 7:55
29.6,240.4,356,487.8,46,-108,10.22 22:30,10.23 8:00
29.6,253.2,382.4,524.8,45,-108,10.22 22:35,10.23 8:05
29.6,252.6,394,537.8,44,-108,10.22 22:40,10.23 8:10
29.6,234.2,420.4,544,43,-108,10.22 22:45,10.23 8:15
30,242,450.8,580.4,41,-109,10.22 22:50,10.23 8:20
30.2,217.2,521.6,615.4,40,-109,10.22 22:55,10.23 8:25
30.4,239.8,566.2,679.2,39,-109,10.22 23:00,10.23 8:30
30.4,178.2,724.4,749.8,38,-109,10.22 23:05,10.23 8:35
30.6,170.4,747.6,769.2,37,-109,10.22 23:10,10.23 8:40
30.8,179.8,734.2,776.8,36,-110,10.22 23:15,10.23 8:45
31.2,180.2,739.4,789.6,34,-110,10.22 23:20,10.23 8:50
31.2,239,614.6,752.4,33,-110,10.22 23:25,10.23 8:55
31.4,221.4,626,751,32,-110,10.22 23:30,10.23 9:00
31.4,165.8,651.8,724,31,-111,10.22 23:35,10.23 9:05
31.4,160.8,634.2,710.6,30,-111,10.22 23:40,10.23 9:10
31.6,194.4,608.6,727.4,29,-112,10.22 23:45,10.23 9:15
31.8,259.8,576,769.6,28,-112,10.22 23:50,10.23 9:20
32,280.6,578,797.4,27,-113,10.22 23:55,10.23 9:25
32,243.2,664.8,843.4,25,-113,10.23 00:00,10.23 9:30
32,236.6,679.4,855.2,24,-114,10.23 00:05,10.23 9:35
32,203,665,813.8,23,-115,10.23 00:10,10.23 9:40
32.2,170.2,686.8,806.2,22,-116,10.23 00:15,10.23 9:45
32.4,150.6,707.2,810.4,21,-117,10.23 00:20,10.23 9:50
32.4,135.4,715.4,807.4,20,-118,10.23 00:25,10.23 9:55
32.4,155.2,674,792.6,19,-120,10.23 00:30,10.23 10:00
32.4,182,619.6,771.6,18,-121,10.23 00:35,10.23 10:05
32.4,187.8,611.8,773.4,17,-123,10.23 00:40,10.23 10:10
32.4,187.8,604,768.6,16,-125,10.23 00:45,10.23 10:15
32.6,191.6,585.8,757.8,15,-127,10.23 00:50,10.23 10:20
32.4,199,567.8,750.2,14,-130,10.23 00:55,10.23 10:25
32.4,203.4,561.6,750.2,13,-133,10.23 01:00,10.23 10:30
32.4,203.6,562,752.6,12,-136,10.23 01:05,10.23 10:35
32.4,167.8,624.8,780.2,11,-140,10.23 01:10,10.23 10:40
32.6,131,687.2,806.2,11,-145,10.23 01:15,10.23 10:45
32.6,109,724,822.2,10,-150,10.23 01:20,10.23 10:50
32.6,109.2,724,823.2,9,-156,10.23 01:25,10.23 10:55
32.6,115.2,714.6,821.2,9,-163,10.23 01:30,10.23 11:00
33,149,659.4,800.8,9,-170,10.23 01:35,10.23 11:05
33,146.8,663.2,802.8,9,-178,10.23 01:40,10.23 11:10
33,145.8,665,803,9,175,10.23 01:45,10.23 11:15
33,153.2,652.8,798.2,9,167,10.23 01:50,10.23 11:20
33.2,176.8,613.4,782.2,9,160,10.23 01:55,10.23 11:25
33.2,160.2,639.6,790.8,10,154,10.23 02:00,10.23 11:30
33.2,164,632.2,786.4,10,148,10.23 02:05,10.23 11:35
33.4,167.6,626.4,783,11,143,10.23 02:10,10.23 11:40
33.4,189.2,589.6,766.6,12,139,10.23 02:15,10.23 11:45
33.6,159.6,638.4,783,12,135,10.23 02:20,10.23 11:50
33.8,146.8,658,787,13,131,10.23 02:25,10.23 11:55
33.8,163,630,773.4,14,129,10.23 02:30,10.23 12:00
33.8,183.8,592.2,755,15,126,10.23 02:35,10.23 12:05
33.8,198.6,568,744,16,124,10.23 02:40,10.23 12:10
33.8,220.4,534.6,731,17,122,10.23 02:45,10.23 12:15
33.8,213.6,545.8,731.8,18,120,10.23 02:50,10.23 12:20
33.8,211.6,552.4,732.6,19,119,10.23 02:55,10.23 12:25
33.8,170.8,633.4,764.2,20,118,10.23 03:00,10.23 12:30
34,145.2,687.8,785.4,21,117,10.23 03:05,10.23 12:35
34.2,216.6,560.8,734.6,23,116,10.23 03:10,10.23 12:40
34.4,234.8,492.8,686.4,24,115,10.23 03:15,10.23 12:45
34.4,235.8,526.2,713.2,25,114,10.23 03:20,10.23 12:50
34.6,201.6,596.6,738.4,26,113,10.23 03:25,10.23 12:55
34.6,168.4,664.6,760.2,27,113,10.23 03:30,10.23 13:00
34.4,150.4,695.2,763.6,28,112,10.23 03:35,10.23 13:05
34.4,175.2,650,741.8,29,111,10.23 03:40,10.23 13:10
34.4,197.2,604.6,719.2,30,111,10.23 03:45,10.23 13:15
34.4,168.2,663,733.8,32,111,10.23 03:50,10.23 13:20
34.4,158.6,684.6,735,33,110,10.23 03:55,10.23 13:25
